time,altitude,phase_angle,airspeed,specific_energy
8787744.04348771,6041.96074878168,0.180887750944385,240.150101066341,87497
8787745.04348769,5828.63615866541,0.170608372848415,239.061288383263,85185
8787746.04348767,5614.48838448594,0.160710486319204,237.97134668723,82864
8787747.04348765,5399.63691284147,0.151185886094701,236.875559295465,80535
8787748.04348763,5184.20094388362,0.14202630636085,235.770014953113,78198
8787749.0434876,4968.29977214045,0.133223182279645,234.65146834807,75853
8787750.04348758,4752.05223794538,0.124767530999486,233.51725917281,73501
8787751.04348756,4535.57590363466,0.116649907687015,232.365239457895,71142
8787752.04348754,4318.98616780771,0.108860418905283,231.193707783856,68777
8787753.04348751,4102.39554780559,0.101388718431882,230.001371695526,66408
8787754.04348749,3885.91345422319,0.0942239603645597,228.7873029002,64034
8787755.04348747,3669.64645557548,0.0873547306492798,227.550869421622,61658
8787756.04348745,3453.69867650035,0.0807689205609092,226.291711977972,59279
8787757.04348742,3238.17158756021,0.0744537110075136,225.009710055059,56900
8787758.0434874,3023.16329256911,0.0683957160155552,223.704949317693,54520
8787759.04348738,2808.76745025872,0.06258128441287,222.377718211582,52142
8787760.04348736,2595.07235342322,0.0569967375006851,221.028510842176,49766
8787761.04348733,2382.15993662307,0.0516287585601842,219.658021271597,47393
8787762.04348731,2170.10502069758,0.0464647620077906,218.267135113135,45025
8787763.04348729,1958.97475586098,0.0414932748678798,216.856964646127,42662
8787764.04348727,1748.82856662793,0.0367040506331016,215.428766527925,40305
8787765.04348725,1539.71841774904,0.0320881432719165,213.983893422918,37955
8787766.04348722,1331.68972678715,0.0276375818087091,212.523742358684,35614
8787767.0434872,1124.78226755303,0.0233449269840497,211.049766117547,33281
8787768.04348718,919.058941281401,0.019202769945564,209.522837630033,30949
8787769.04348716,726.745041806833,0.0155747100591646,176.006524061967,22607
8787770.04348713,574.917844376876,0.0131032405179555,134.602087999145,14691
8787771.04348711,462.565776857082,0.0112097690664584,95.2405534981874,9068
8787772.04348709,383.448018838651,0.00957650437696628,70.1181983152157,6216
8787773.04348707,323.957234791713,0.00807826395066273,53.5094358689379,4607
8787774.04348704,278.998933744966,0.00669211720699656,41.074324663346,3578
8787775.04348702,245.022611401975,0.00542730375778947,31.7638774916179,2906
8787776.043487,219.324285711744,0.00430490265811675,24.7771150169384,2457
8787777.04348698,199.860411688453,0.00334169306488386,19.476618936736,2149
8787778.04348695,185.227247834904,0.00254726540216189,15.1802099893327,1931
8787779.04348693,174.242451945087,0.00191781165623307,11.9679649377762,1780
8787780.04348691,165.921610981459,0.00143436157811343,9.42305911675572,1671
8787781.04348689,160.731099397293,0.00109925139091005,5.36253322730232,1590
8787782.04348687,158.600583615596,0.000835573136462772,4.21322349012665,1564
8787783.04348684,155.586137797101,0.000625496272659443,3.73612494829088,1532
8787784.04348682,153.511625654879,0.000457391651192311,3.70232519103933,1512
8787785.0434868,147.697781043011,0.000294112319582713,9.69346226542869,1495
8787786.04348678,139.58690164343,0.000190282377260001,7.32614016519059,1395
8787787.04348675,133.4471973537,0.000120218484384587,5.54302293100296,1324
8787788.04348673,128.793826778303,7.55239886422841E-05,4.18573767112105,1272
8787789.04348671,125.268711174722,4.90306974245057E-05,3.16455140080331,1233
8787790.04348669,122.601370168617,3.47958589236576E-05,2.38125677251081,1205
8787791.04348666,120.585487400414,2.8534438550648E-05,1.79862426050897,1184
8787792.04348664,119.064268185524,2.74405559441107E-05,1.34526103738532,1168
8787793.04348662,117.915844884701,2.96617233638531E-05,1.01998204546446,1157
8787794.0434866,117.049703896628,3.39797620861224E-05,0.767919319221583,1148
8787795.04348657,116.396622411907,3.95786478354627E-05,0.575170632423757,1141
8787796.04348655,115.920830745017,4.50643697076538E-05,0.191560630257158,1137
8787797.04348653,115.908461371553,4.80698067578506E-05,0.0788205198993127,1136
8787798.04348651,115.906852575485,6.08998603102177E-05,0.0402063433780611,1136
8787799.04348649,115.907511735917,5.84507680082259E-05,0.026652123240706,1136
8787800.04348646,115.907280358486,5.38892835832009E-05,0.0198180402863652,1136
8787801.04348644,115.907302703825,5.56199293352611E-05,0.00651835227041445,1136
8787802.04348642,115.907131716725,5.73364785284416E-05,0.00981048225873936,1136
8787803.0434864,115.907316626399,5.65298740554424E-05,0.00292296235866306,1136
8787804.04348637,115.907388716238,5.60637471198077E-05,0.00424247213822303,1136
8787805.04348635,115.907275057514,5.65943102715681E-05,0.00180225755412659,1136
8787806.04348633,115.907233379548,5.68256756661964E-05,0.00276333165633664,1136
8787807.04348631,115.90855724772,5.67229631092664E-05,0.0126125998088656,1136
8787808.04348628,115.907177769346,5.66843979174252E-05,0.0032065852909356,1136
8787809.04348626,115.907196722575,5.69153971001364E-05,0.00178512600409862,1136
8787810.04348624,115.907016930869,5.70433257782792E-05,0.00599310365609509,1136
8787811.04348622,115.907170289545,5.70497146818976E-05,0.00151341029493362,1136
8787812.04348619,115.907146650017,5.71709681973952E-05,0.00435511795621044,1136
8787813.04348617,115.907221649424,5.72474170412603E-05,0.00191015724300102,1136
8787814.04348615,115.907327865134,5.72728773124951E-05,0.00472942119586214,1136
8787815.04348613,115.907187524019,5.74317482898436E-05,0.00289599137898708,1136
8787816.04348611,115.907232054509,5.75901809999222E-05,0.00247084197206957,1136
8787817.04348608,115.907324216911,5.75901809999222E-05,0.00156483408656286,1136
8787818.04348606,115.9071885749,5.75901809999222E-05,0.00110845594905748,1136
8787819.04348604,115.907395675895,5.76534321787883E-05,0.000584917508823173,1136
8787820.04348602,115.907264131005,5.77671097762105E-05,0.00482074147227638,1136
8787821.04348599,115.907239303575,5.78490713374397E-05,0.00191574116441645,1136
8787822.04348597,115.907474535983,5.7880564110929E-05,0.0013542780026123,1136
8787823.04348595,115.907183783944,5.78931564235137E-05,0.00171860888606575,1136
8787824.04348593,115.907343321247,5.79372079647498E-05,0.000886283120966078,1136
8787825.0434859,115.907223919756,5.80503298582642E-05,0.00166810523350774,1136
8787826.04348588,115.90721746604,5.81256221465343E-05,0.00143013158748271,1136
8787827.04348586,115.9071206972,5.81256221465343E-05,0.0028738017578704,1136
8787828.04348584,115.906983763678,5.82133400696795E-05,0.00292691783889859,1136
8787829.04348581,115.907279062783,5.83384225947945E-05,0.00751894091104506,1136
8787830.04348579,115.907402671524,5.83696513442046E-05,0.00225533383909012,1136
8787831.04348577,115.907063824823,5.84195826205244E-05,0.00123250518728601,1136
8787832.04348575,115.907252811128,5.84507680082259E-05,0.00179596160339006,1136
8787833.04348573,115.907215539017,5.85815653509801E-05,0.00170602410651582,1136
8787834.0434857,115.90726077545,5.85815653509801E-05,0.00220591692128111,1136
8787835.04348568,115.907574594021,5.86188824151856E-05,0.00201624120433142,1136
